IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
162.159.40.143,4,4,0.00,20.42,0.00,N/A
162.159.92.10,4,4,0.00,20.43,0.00,N/A
104.16.72.236,4,4,0.00,20.46,0.00,N/A
104.19.220.156,4,4,0.00,20.48,0.00,N/A
104.16.149.9,4,4,0.00,20.48,0.00,N/A
162.159.153.240,4,4,0.00,20.49,0.00,N/A
162.159.12.165,4,4,0.00,20.51,0.00,N/A
104.18.3.69,4,4,0.00,20.51,0.00,N/A
104.16.21.221,4,4,0.00,20.52,0.00,N/A
104.16.79.113,4,4,0.00,20.52,0.00,N/A
162.159.131.223,4,4,0.00,20.52,0.00,N/A
104.19.190.92,4,4,0.00,20.52,0.00,N/A
104.19.172.201,4,4,0.00,20.53,0.00,N/A
104.17.147.63,4,4,0.00,20.54,0.00,N/A
162.159.6.149,4,4,0.00,20.57,0.00,N/A
104.20.26.145,4,4,0.00,20.62,0.00,N/A
104.19.215.151,4,4,0.00,20.62,0.00,N/A
162.159.36.124,4,4,0.00,20.63,0.00,N/A
104.17.219.212,4,4,0.00,20.64,0.00,N/A
162.159.207.199,4,4,0.00,20.66,0.00,N/A
104.19.231.53,4,4,0.00,20.66,0.00,N/A
104.19.113.50,4,4,0.00,20.66,0.00,N/A
104.18.251.220,4,4,0.00,20.66,0.00,N/A
104.16.130.250,4,4,0.00,20.67,0.00,N/A
104.19.237.174,4,4,0.00,20.67,0.00,N/A
104.20.7.137,4,4,0.00,20.68,0.00,N/A
104.16.151.152,4,4,0.00,20.68,0.00,N/A
104.17.191.153,4,4,0.00,20.69,0.00,N/A
104.17.228.23,4,4,0.00,20.69,0.00,N/A
104.16.92.1,4,4,0.00,20.70,0.00,N/A
104.19.87.148,4,4,0.00,20.71,0.00,N/A
104.16.64.63,4,4,0.00,20.72,0.00,N/A
104.16.124.103,4,4,0.00,20.72,0.00,N/A
104.19.235.214,4,4,0.00,20.77,0.00,N/A
104.19.46.246,4,4,0.00,20.79,0.00,N/A
104.19.138.223,4,4,0.00,20.81,0.00,N/A
104.19.234.101,4,4,0.00,20.81,0.00,N/A
104.16.132.61,4,4,0.00,20.83,0.00,N/A
162.159.2.226,4,4,0.00,20.83,0.00,N/A
162.159.136.90,4,4,0.00,20.84,0.00,N/A
104.16.58.101,4,4,0.00,20.84,0.00,N/A
104.19.209.181,4,4,0.00,20.86,0.00,N/A
104.16.142.229,4,4,0.00,20.87,0.00,N/A
104.16.103.239,4,4,0.00,20.90,0.00,N/A
104.16.158.78,4,4,0.00,20.91,0.00,N/A
104.19.206.135,4,4,0.00,20.92,0.00,N/A
162.159.138.21,4,4,0.00,20.95,0.00,N/A
104.17.117.164,4,4,0.00,20.95,0.00,N/A
104.19.126.162,4,4,0.00,20.96,0.00,N/A
104.19.197.125,4,4,0.00,20.96,0.00,N/A
104.19.90.68,4,4,0.00,20.98,0.00,N/A
172.67.244.127,4,4,0.00,21.00,0.00,N/A
104.19.238.195,4,4,0.00,21.00,0.00,N/A
104.16.45.6,4,4,0.00,21.04,0.00,N/A
104.20.38.193,4,4,0.00,21.07,0.00,N/A
104.19.236.190,4,4,0.00,21.12,0.00,N/A
104.17.105.75,4,4,0.00,21.16,0.00,N/A
104.16.94.94,4,4,0.00,21.16,0.00,N/A
104.16.59.12,4,4,0.00,21.16,0.00,N/A
104.16.74.233,4,4,0.00,21.17,0.00,N/A
162.159.35.105,4,4,0.00,21.18,0.00,N/A
104.19.0.67,4,4,0.00,21.18,0.00,N/A
104.19.233.245,4,4,0.00,21.20,0.00,N/A
104.17.161.33,4,4,0.00,21.22,0.00,N/A
104.17.203.186,4,4,0.00,21.25,0.00,N/A
104.18.6.105,4,4,0.00,21.27,0.00,N/A
104.17.198.9,4,4,0.00,21.27,0.00,N/A
104.19.213.109,4,4,0.00,21.28,0.00,N/A
104.19.81.241,4,4,0.00,21.30,0.00,N/A
104.17.115.35,4,4,0.00,21.31,0.00,N/A
104.19.82.236,4,4,0.00,21.32,0.00,N/A
104.18.233.213,4,4,0.00,21.38,0.00,N/A
104.16.41.122,4,4,0.00,21.45,0.00,N/A
162.159.156.7,4,4,0.00,21.50,0.00,N/A
104.18.86.211,4,4,0.00,21.59,0.00,N/A
104.19.241.118,4,4,0.00,21.59,0.00,N/A
104.17.208.126,4,4,0.00,21.60,0.00,N/A
104.17.124.113,4,4,0.00,21.61,0.00,N/A
104.19.108.238,4,4,0.00,21.65,0.00,N/A
104.19.58.251,4,4,0.00,21.68,0.00,N/A
172.67.220.22,4,4,0.00,21.73,0.00,N/A
104.19.45.108,4,4,0.00,21.79,0.00,N/A
104.16.29.40,4,4,0.00,21.87,0.00,N/A
104.19.42.107,4,4,0.00,21.89,0.00,N/A
162.159.231.151,4,4,0.00,21.95,0.00,N/A
104.19.101.142,4,4,0.00,21.95,0.00,N/A
104.16.62.164,4,4,0.00,21.99,0.00,N/A
104.16.99.199,4,4,0.00,22.00,0.00,N/A
104.19.33.34,4,4,0.00,22.04,0.00,N/A
104.18.235.174,4,4,0.00,22.13,0.00,N/A
104.19.130.35,4,4,0.00,22.15,0.00,N/A
104.19.54.121,4,4,0.00,22.16,0.00,N/A
162.159.199.119,4,4,0.00,22.18,0.00,N/A
104.17.97.198,4,4,0.00,22.32,0.00,N/A
162.159.130.121,4,4,0.00,22.37,0.00,N/A
104.16.31.207,4,4,0.00,22.38,0.00,N/A
104.19.160.178,4,4,0.00,22.69,0.00,N/A
104.17.233.54,4,4,0.00,22.72,0.00,N/A
104.19.226.234,4,4,0.00,22.92,0.00,N/A
104.19.34.43,4,4,0.00,23.13,0.00,N/A
104.18.166.149,4,4,0.00,23.36,0.00,N/A
104.29.152.67,4,4,0.00,23.51,0.00,N/A
104.18.245.37,4,4,0.00,23.67,0.00,N/A
104.19.117.49,4,4,0.00,23.76,0.00,N/A
104.18.108.125,4,4,0.00,24.14,0.00,N/A
104.18.102.232,4,4,0.00,24.18,0.00,N/A
104.18.162.216,4,4,0.00,24.23,0.00,N/A
104.29.155.52,4,4,0.00,24.63,0.00,N/A
104.29.158.198,4,4,0.00,24.68,0.00,N/A
104.18.214.206,4,4,0.00,24.80,0.00,N/A
104.18.242.55,4,4,0.00,25.73,0.00,N/A
104.18.190.33,4,4,0.00,26.62,0.00,N/A
103.21.244.163,4,4,0.00,27.11,0.00,N/A
172.64.78.65,4,4,0.00,33.60,0.00,N/A
162.159.44.19,4,4,0.00,34.52,0.00,N/A
162.159.39.68,4,4,0.00,34.87,0.00,N/A
162.159.38.58,4,4,0.00,36.78,0.00,N/A
162.159.45.185,4,4,0.00,38.63,0.00,N/A
104.29.143.56,4,4,0.00,38.84,0.00,N/A
104.29.156.12,4,4,0.00,39.06,0.00,N/A
104.29.126.206,4,4,0.00,103.11,0.00,N/A
104.29.111.134,4,4,0.00,103.64,0.00,N/A
162.159.160.35,4,4,0.00,103.69,0.00,N/A
162.159.82.134,4,4,0.00,104.09,0.00,N/A
104.29.127.202,4,4,0.00,105.74,0.00,N/A
104.29.124.182,4,4,0.00,109.13,0.00,N/A
104.29.125.181,4,4,0.00,110.65,0.00,N/A
104.29.159.67,4,4,0.00,113.63,0.00,N/A
104.29.153.244,4,4,0.00,113.65,0.00,N/A
104.29.157.3,4,4,0.00,118.76,0.00,N/A
104.29.146.124,4,4,0.00,122.12,0.00,N/A
104.29.154.101,4,4,0.00,124.70,0.00,N/A
104.29.147.143,4,4,0.00,129.69,0.00,N/A
104.29.136.194,4,4,0.00,131.19,0.00,N/A
